user_id,first_name,last_name,age,city,reg_date,plan,churn_date,messages_included,gb_per_month,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute
12065,Luis,Torres,52,Cali,2023-07-20 10:26:33.398349592,Premium,,500,20,600,25,1.0,0.05,0.07
12066,Carlos,Torres,19,Medellín,2023-07-20 17:00:51.312828208,Premium,"1,73275E+18",500,20,600,25,1.0,0.05,0.07
12067,Mariana,Lopez,28,GDL,2023-07-20 23:35:09.227306832,Basico,,100,5,100,12,1.2,0.08,0.1
12068,Luis,Lopez,78,CDMX,2023-07-21 06:09:27.141785448,Premium,,500,20,600,25,1.0,0.05,0.07
12069,Carlos,Garcia,58,Cali,2023-07-21 12:43:45.056264072,Basico,"1,72999E+18",100,5,100,12,1.2,0.08,0.1
12070,Mariana,Garcia,20,CDMX,2023-07-21 19:18:02.970742688,Premium,,500,20,600,25,1.0,0.05,0.07
12071,Mariana,Gomez,46,CDMX,2023-07-22 01:52:20.885221312,Premium,,500,20,600,25,1.0,0.05,0.07
12072,Luis,Lopez,35,Bogotá,2023-07-22 08:26:38.799699928,Basico,,100,5,100,12,1.2,0.08,0.1
12073,Mateo,Lopez,37,CDMX,2023-07-22 15:00:56.714178544,Premium,,500,20,600,25,1.0,0.05,0.07
12074,Mateo,Lopez,64,,2023-07-22 21:35:14.628657168,Basico,,100,5,100,12,1.2,0.08,0.1
12075,Mariana,Garcia,31,Bogotá,2023-07-23 04:09:32.543135784,Basico,,100,5,100,12,1.2,0.08,0.1
12076,Mateo,Torres,51,Bogotá,2023-07-23 10:43:50.457614408,Premium,,500,20,600,25,1.0,0.05,0.07
12077,Ana,Ramirez,66,,2023-07-23 17:18:08.372093024,Premium,,500,20,600,25,1.0,0.05,0.07
12078,Mariana,Garcia,71,Bogotá,2023-07-23 23:52:26.286571648,Basico,,100,5,100,12,1.2,0.08,0.1
12079,Mariana,Lopez,48,MTY,2023-07-24 06:26:44.201050264,Basico,,100,5,100,12,1.2,0.08,0.1
12080,Carlos,Garcia,75,Cali,2023-07-24 13:01:02.115528888,Premium,,500,20,600,25,1.0,0.05,0.07
12081,Mateo,Gomez,57,Bogotá,2023-07-24 19:35:20.030007504,Basico,,100,5,100,12,1.2,0.08,0.1
12082,Mariana,Lopez,59,MTY,2023-07-25 02:09:37.944486128,Premium,,500,20,600,25,1.0,0.05,0.07
12083,Ana,Gomez,75,Medellín,2023-07-25 08:43:55.858964744,Premium,,500,20,600,25,1.0,0.05,0.07
12084,Carlos,Lopez,35,Cali,2023-07-25 15:18:13.773443360,Basico,"1,71945E+18",100,5,100,12,1.2,0.08,0.1
12085,Luis,Garcia,47,Cali,2023-07-25 21:52:31.687921984,Basico,,100,5,100,12,1.2,0.08,0.1
12086,Mariana,Torres,42,,2023-07-26 04:26:49.602400600,Basico,"1,73388E+18",100,5,100,12,1.2,0.08,0.1
12087,Ana,Ramirez,-999,Cali,2023-07-26 11:01:07.516879224,Basico,,100,5,100,12,1.2,0.08,0.1
12088,Sofia,Gomez,78,Cali,2023-07-26 17:35:25.431357840,Premium,,500,20,600,25,1.0,0.05,0.07
12089,Ana,Garcia,36,?,2023-07-27 00:09:43.345836464,Premium,"1,73336E+18",500,20,600,25,1.0,0.05,0.07
12090,Ana,Torres,25,CDMX,2023-07-27 06:44:01.260315080,Basico,,100,5,100,12,1.2,0.08,0.1
12091,Carlos,Garcia,45,MTY,2023-07-27 13:18:19.174793704,Basico,,100,5,100,12,1.2,0.08,0.1
12092,Luis,Gomez,25,Medellín,2023-07-27 19:52:37.089272320,Basico,"1,72308E+18",100,5,100,12,1.2,0.08,0.1
12093,Sofia,Ramirez,48,Bogotá,2026-05-10 00:00:00.000000000,Premium,,500,20,600,25,1.0,0.05,0.07
12094,Mateo,Garcia,20,CDMX,2023-07-28 09:01:12.918229560,Premium,,500,20,600,25,1.0,0.05,0.07
12095,Mateo,Lopez,20,MTY,2023-07-28 15:35:30.832708176,Premium,"1,72567E+18",500,20,600,25,1.0,0.05,0.07
12096,Ana,Torres,61,MTY,2023-07-28 22:09:48.747186800,Basico,,100,5,100,12,1.2,0.08,0.1
12097,Carlos,Garcia,-999,Bogotá,2023-07-29 04:44:06.661665416,Premium,"1,73396E+18",500,20,600,25,1.0,0.05,0.07
12098,Carlos,Torres,39,Cali,2023-07-29 11:18:24.576144040,Basico,,100,5,100,12,1.2,0.08,0.1
12099,Mateo,Lopez,34,,2023-07-29 17:52:42.490622656,Premium,,500,20,600,25,1.0,0.05,0.07
12100,Sofia,Ramirez,53,Cali,2023-07-30 00:27:00.405101280,Premium,,500,20,600,25,1.0,0.05,0.07
12101,Luis,Ramirez,34,Cali,2023-07-30 07:01:18.319579896,Premium,,500,20,600,25,1.0,0.05,0.07
12102,Sofia,Lopez,31,Bogotá,2023-07-30 13:35:36.234058520,Basico,,100,5,100,12,1.2,0.08,0.1
12103,Mariana,Torres,68,MTY,2023-07-30 20:09:54.148537136,Basico,,100,5,100,12,1.2,0.08,0.1
12104,Mariana,Garcia,26,MTY,2023-07-31 02:44:12.063015760,Basico,,100,5,100,12,1.2,0.08,0.1
12105,Luis,Lopez,79,Medellín,2023-07-31 09:18:29.977494376,Premium,,500,20,600,25,1.0,0.05,0.07
12106,Mateo,Gomez,47,CDMX,2023-07-31 15:52:47.891973000,Basico,"1,71806E+18",100,5,100,12,1.2,0.08,0.1
12107,Luis,Torres,38,Bogotá,2023-07-31 22:27:05.806451616,Basico,"1,72869E+18",100,5,100,12,1.2,0.08,0.1
12108,Carlos,Ramirez,29,Medellín,2023-08-01 05:01:23.720930232,Basico,,100,5,100,12,1.2,0.08,0.1
12109,Mariana,Lopez,54,Bogotá,2023-08-01 11:35:41.635408856,Premium,,500,20,600,25,1.0,0.05,0.07
12110,Ana,Ramirez,49,,2023-08-01 18:09:59.549887472,Basico,,100,5,100,12,1.2,0.08,0.1
12111,Ana,Torres,28,Medellín,2026-05-10 00:00:00.000000000,Premium,,500,20,600,25,1.0,0.05,0.07
12112,Mateo,Ramirez,37,GDL,2023-08-02 07:18:35.378844712,Premium,,500,20,600,25,1.0,0.05,0.07
12113,Carlos,Lopez,52,Bogotá,2023-08-02 13:52:53.293323336,Premium,"1,735E+18",500,20,600,25,1.0,0.05,0.07
12114,Sofia,Torres,70,Medellín,2023-08-02 20:27:11.207801952,Basico,,100,5,100,12,1.2,0.08,0.1
12115,Carlos,Gomez,64,MTY,2023-08-03 03:01:29.122280576,Premium,"1,72964E+18",500,20,600,25,1.0,0.05,0.07
12116,Ana,Lopez,63,CDMX,2023-08-03 09:35:47.036759192,Basico,,100,5,100,12,1.2,0.08,0.1
12117,Ana,Garcia,28,Bogotá,2023-08-03 16:10:04.951237816,Basico,,100,5,100,12,1.2,0.08,0.1
12118,Mariana,Lopez,69,,2023-08-03 22:44:22.865716432,Basico,,100,5,100,12,1.2,0.08,0.1
12119,Carlos,Torres,25,Bogotá,2023-08-04 05:18:40.780195048,Basico,,100,5,100,12,1.2,0.08,0.1
12120,Carlos,Lopez,21,,2023-08-04 11:52:58.694673672,Basico,,100,5,100,12,1.2,0.08,0.1
12121,Ana,Gomez,44,Cali,2023-08-04 18:27:16.609152288,Basico,,100,5,100,12,1.2,0.08,0.1
12122,Sofia,Gomez,61,CDMX,2023-08-05 01:01:34.523630912,Basico,,100,5,100,12,1.2,0.08,0.1
12123,Mateo,Garcia,57,Medellín,2023-08-05 07:35:52.438109528,Basico,,100,5,100,12,1.2,0.08,0.1
12124,Mateo,Ramirez,55,Bogotá,2023-08-05 14:10:10.352588152,Basico,,100,5,100,12,1.2,0.08,0.1
12125,Carlos,Torres,64,GDL,2023-08-05 20:44:28.267066768,Basico,,100,5,100,12,1.2,0.08,0.1
12126,Mateo,Torres,47,Medellín,2023-08-06 03:18:46.181545392,Premium,,500,20,600,25,1.0,0.05,0.07
12127,Ana,Ramirez,61,Medellín,2023-08-06 09:53:04.096024008,Basico,,100,5,100,12,1.2,0.08,0.1
12128,Ana,Gomez,65,CDMX,2023-08-06 16:27:22.010502632,Basico,"1,72325E+18",100,5,100,12,1.2,0.08,0.1
12129,Carlos,Gomez,65,,2023-08-06 23:01:39.924981248,Basico,,100,5,100,12,1.2,0.08,0.1
12130,Carlos,Lopez,44,Cali,2023-08-07 05:35:57.839459864,Basico,,100,5,100,12,1.2,0.08,0.1
12131,Mariana,Garcia,38,,2023-08-07 12:10:15.753938488,Basico,,100,5,100,12,1.2,0.08,0.1
12132,Carlos,Garcia,69,MTY,2023-08-07 18:44:33.668417104,Basico,,100,5,100,12,1.2,0.08,0.1
12133,Sofia,Garcia,37,,2023-08-08 01:18:51.582895728,Premium,,500,20,600,25,1.0,0.05,0.07
12134,Mateo,Lopez,77,MTY,2023-08-08 07:53:09.497374344,Premium,,500,20,600,25,1.0,0.05,0.07
12135,Carlos,Garcia,21,CDMX,2023-08-08 14:27:27.411852968,Premium,,500,20,600,25,1.0,0.05,0.07
12136,Luis,Ramirez,28,Cali,2023-08-08 21:01:45.326331584,Premium,,500,20,600,25,1.0,0.05,0.07
12137,Mariana,Lopez,30,Medellín,2023-08-09 03:36:03.240810208,Premium,,500,20,600,25,1.0,0.05,0.07
12138,Luis,Ramirez,78,Bogotá,2023-08-09 10:10:21.155288824,Premium,,500,20,600,25,1.0,0.05,0.07
12139,Ana,Lopez,26,Bogotá,2023-08-09 16:44:39.069767448,Premium,,500,20,600,25,1.0,0.05,0.07
12140,Mateo,Garcia,21,CDMX,2023-08-09 23:18:56.984246064,Basico,"1,73517E+18",100,5,100,12,1.2,0.08,0.1
12141,Carlos,Ramirez,29,Medellín,2023-08-10 05:53:14.898724688,Basico,,100,5,100,12,1.2,0.08,0.1
12142,Luis,Ramirez,26,Bogotá,2023-08-10 12:27:32.813203304,Basico,,100,5,100,12,1.2,0.08,0.1
12143,Mateo,Ramirez,30,Bogotá,2023-08-10 19:01:50.727681920,Basico,,100,5,100,12,1.2,0.08,0.1
12144,Ana,Lopez,65,Bogotá,2023-08-11 01:36:08.642160544,Premium,,500,20,600,25,1.0,0.05,0.07
12145,Sofia,Torres,43,,2023-08-11 08:10:26.556639160,Basico,,100,5,100,12,1.2,0.08,0.1
12146,Mariana,Garcia,55,Medellín,2023-08-11 14:44:44.471117784,Premium,,500,20,600,25,1.0,0.05,0.07
12147,Mateo,Ramirez,59,Medellín,2023-08-11 21:19:02.385596400,Basico,"1,72809E+18",100,5,100,12,1.2,0.08,0.1
12148,Mateo,Torres,30,,2023-08-12 03:53:20.300075024,Basico,,100,5,100,12,1.2,0.08,0.1
12149,Sofia,Garcia,56,Bogotá,2023-08-12 10:27:38.214553640,Basico,,100,5,100,12,1.2,0.08,0.1
12150,Mateo,Garcia,45,CDMX,2023-08-12 17:01:56.129032264,Basico,,100,5,100,12,1.2,0.08,0.1
12151,Ana,Ramirez,75,CDMX,2023-08-12 23:36:14.043510880,Basico,,100,5,100,12,1.2,0.08,0.1
12152,Ana,Ramirez,36,Medellín,2023-08-13 06:10:31.957989504,Basico,,100,5,100,12,1.2,0.08,0.1
12153,Sofia,Lopez,41,GDL,2023-08-13 12:44:49.872468120,Basico,,100,5,100,12,1.2,0.08,0.1
12154,Mariana,Torres,36,Bogotá,2023-08-13 19:19:07.786946736,Basico,,100,5,100,12,1.2,0.08,0.1
12155,Carlos,Torres,66,GDL,2023-08-14 01:53:25.701425360,Basico,,100,5,100,12,1.2,0.08,0.1
12156,Luis,Ramirez,30,GDL,2023-08-14 08:27:43.615903976,Basico,,100,5,100,12,1.2,0.08,0.1
12157,Carlos,Garcia,30,Bogotá,2023-08-14 15:02:01.530382600,Basico,,100,5,100,12,1.2,0.08,0.1
12158,Mateo,Ramirez,75,,2023-08-14 21:36:19.444861216,Basico,,100,5,100,12,1.2,0.08,0.1
12159,Luis,Garcia,45,Medellín,2023-08-15 04:10:37.359339840,Basico,,100,5,100,12,1.2,0.08,0.1
12160,Sofia,Garcia,70,,2023-08-15 10:44:55.273818456,Basico,,100,5,100,12,1.2,0.08,0.1
12161,Sofia,Ramirez,19,,2023-08-15 17:19:13.188297080,Basico,"1,72558E+18",100,5,100,12,1.2,0.08,0.1
12162,Mariana,Gomez,27,GDL,2026-05-10 00:00:00.000000000,Basico,,100,5,100,12,1.2,0.08,0.1
12163,Luis,Torres,79,MTY,2023-08-16 06:27:49.017254320,Premium,,500,20,600,25,1.0,0.05,0.07
12164,Ana,Garcia,39,Cali,2023-08-16 13:02:06.931732936,Basico,,100,5,100,12,1.2,0.08,0.1
12165,Luis,Garcia,30,?,2023-08-16 19:36:24.846211552,Basico,,100,5,100,12,1.2,0.08,0.1
12166,Mateo,Gomez,75,Bogotá,2023-08-17 02:10:42.760690176,Basico,,100,5,100,12,1.2,0.08,0.1
12167,Ana,Lopez,26,,2023-08-17 08:45:00.675168792,Basico,,100,5,100,12,1.2,0.08,0.1
12168,Sofia,Gomez,50,CDMX,2023-08-17 15:19:18.589647416,Basico,,100,5,100,12,1.2,0.08,0.1
12169,Luis,Gomez,31,GDL,2023-08-17 21:53:36.504126032,Premium,,500,20,600,25,1.0,0.05,0.07
12170,Carlos,Garcia,78,Medellín,2023-08-18 04:27:54.418604656,Premium,,500,20,600,25,1.0,0.05,0.07
12171,Mariana,Torres,65,Bogotá,2023-08-18 11:02:12.333083272,Basico,,100,5,100,12,1.2,0.08,0.1
12172,Carlos,Gomez,37,CDMX,2023-08-18 17:36:30.247561896,Premium,"1,72238E+18",500,20,600,25,1.0,0.05,0.07
12173,Mariana,Lopez,32,MTY,2023-08-19 00:10:48.162040512,Basico,,100,5,100,12,1.2,0.08,0.1
12174,Mateo,Ramirez,49,CDMX,2023-08-19 06:45:06.076519136,Basico,,100,5,100,12,1.2,0.08,0.1
12175,Carlos,Gomez,50,Medellín,2023-08-19 13:19:23.990997752,Premium,,500,20,600,25,1.0,0.05,0.07
12176,Luis,Gomez,34,,2023-08-19 19:53:41.905476368,Premium,,500,20,600,25,1.0,0.05,0.07
12177,Luis,Lopez,41,,2023-08-20 02:27:59.819954992,Basico,,100,5,100,12,1.2,0.08,0.1
12178,Carlos,Torres,47,Medellín,2023-08-20 09:02:17.734433608,Basico,,100,5,100,12,1.2,0.08,0.1
12179,Luis,Gomez,79,Bogotá,2023-08-20 15:36:35.648912232,Basico,"1,73042E+18",100,5,100,12,1.2,0.08,0.1
12180,Mateo,Gomez,30,Bogotá,2023-08-20 22:10:53.563390848,Basico,,100,5,100,12,1.2,0.08,0.1
12181,Ana,Torres,79,CDMX,2023-08-21 04:45:11.477869472,Basico,,100,5,100,12,1.2,0.08,0.1
12182,Mateo,Lopez,76,MTY,2023-08-21 11:19:29.392348088,Basico,"1,72152E+18",100,5,100,12,1.2,0.08,0.1
12183,Mariana,Gomez,64,GDL,2023-08-21 17:53:47.306826712,Basico,,100,5,100,12,1.2,0.08,0.1
12184,Mateo,Torres,65,Cali,2026-05-10 00:00:00.000000000,Premium,,500,20,600,25,1.0,0.05,0.07
12185,Mariana,Gomez,33,,2023-08-22 07:02:23.135783952,Basico,,100,5,100,12,1.2,0.08,0.1
12186,Luis,Ramirez,19,Bogotá,2023-08-22 13:36:41.050262568,Premium,,500,20,600,25,1.0,0.05,0.07
12187,Ana,Garcia,34,Medellín,2023-08-22 20:10:58.964741192,Basico,,100,5,100,12,1.2,0.08,0.1
12188,Luis,Ramirez,49,CDMX,2023-08-23 02:45:16.879219808,Premium,,500,20,600,25,1.0,0.05,0.07
12189,Sofia,Gomez,60,Medellín,2023-08-23 09:19:34.793698424,Basico,,100,5,100,12,1.2,0.08,0.1
12190,Luis,Lopez,25,Medellín,2023-08-23 15:53:52.708177048,Basico,,100,5,100,12,1.2,0.08,0.1
12191,Mariana,Garcia,69,Bogotá,2023-08-23 22:28:10.622655664,Premium,,500,20,600,25,1.0,0.05,0.07
12192,Luis,Ramirez,20,GDL,2023-08-24 05:02:28.537134288,Basico,,100,5,100,12,1.2,0.08,0.1
12193,Luis,Torres,78,?,2023-08-24 11:36:46.451612904,Basico,,100,5,100,12,1.2,0.08,0.1
12194,Ana,Lopez,29,Medellín,2023-08-24 18:11:04.366091528,Basico,,100,5,100,12,1.2,0.08,0.1
12195,Luis,Ramirez,37,,2023-08-25 00:45:22.280570144,Basico,,100,5,100,12,1.2,0.08,0.1
12196,Ana,Torres,33,Cali,2023-08-25 07:19:40.195048768,Basico,,100,5,100,12,1.2,0.08,0.1
12197,Carlos,Gomez,31,,2023-08-25 13:53:58.109527384,Basico,,100,5,100,12,1.2,0.08,0.1
12198,Sofia,Torres,33,GDL,2023-08-25 20:28:16.024006008,Premium,,500,20,600,25,1.0,0.05,0.07
12199,Ana,Ramirez,76,CDMX,2023-08-26 03:02:33.938484624,Basico,,100,5,100,12,1.2,0.08,0.1
12200,Mariana,Ramirez,70,MTY,2026-05-10 00:00:00.000000000,Basico,,100,5,100,12,1.2,0.08,0.1
12201,Carlos,Gomez,66,CDMX,2023-08-26 16:11:09.767441864,Premium,,500,20,600,25,1.0,0.05,0.07
12202,Ana,Torres,-999,Bogotá,2023-08-26 22:45:27.681920480,Basico,,100,5,100,12,1.2,0.08,0.1
12203,Ana,Torres,79,Medellín,2023-08-27 05:19:45.596399104,Basico,,100,5,100,12,1.2,0.08,0.1
12204,Sofia,Gomez,60,Bogotá,2023-08-27 11:54:03.510877720,Basico,,100,5,100,12,1.2,0.08,0.1
12205,Mariana,Torres,66,GDL,2023-08-27 18:28:21.425356344,Basico,,100,5,100,12,1.2,0.08,0.1
12206,Mateo,Gomez,68,,2023-08-28 01:02:39.339834960,Basico,,100,5,100,12,1.2,0.08,0.1
12207,Mateo,Lopez,71,CDMX,2023-08-28 07:36:57.254313584,Basico,,100,5,100,12,1.2,0.08,0.1
12208,Ana,Ramirez,50,MTY,2023-08-28 14:11:15.168792200,Basico,,100,5,100,12,1.2,0.08,0.1
12209,Luis,Lopez,47,Medellín,2023-08-28 20:45:33.083270824,Premium,,500,20,600,25,1.0,0.05,0.07
12210,Mariana,Garcia,76,Cali,2023-08-29 03:19:50.997749440,Premium,,500,20,600,25,1.0,0.05,0.07
12211,Carlos,Garcia,29,Bogotá,2023-08-29 09:54:08.912228056,Basico,,100,5,100,12,1.2,0.08,0.1
12212,Luis,Garcia,32,CDMX,2023-08-29 16:28:26.826706680,Premium,,500,20,600,25,1.0,0.05,0.07
12213,Luis,Gomez,35,Medellín,2023-08-29 23:02:44.741185296,Basico,,100,5,100,12,1.2,0.08,0.1
12214,Mariana,Torres,-999,CDMX,2023-08-30 05:37:02.655663920,Basico,,100,5,100,12,1.2,0.08,0.1
12215,Ana,Lopez,45,CDMX,2023-08-30 12:11:20.570142536,Basico,,100,5,100,12,1.2,0.08,0.1
12216,Ana,Lopez,79,Medellín,2023-08-30 18:45:38.484621160,Basico,,100,5,100,12,1.2,0.08,0.1
12217,Ana,Lopez,40,MTY,2023-08-31 01:19:56.399099776,Premium,,500,20,600,25,1.0,0.05,0.07
12218,Ana,Lopez,31,MTY,2023-08-31 07:54:14.313578400,Basico,,100,5,100,12,1.2,0.08,0.1
12219,Mateo,Garcia,47,Bogotá,2023-08-31 14:28:32.228057016,Basico,,100,5,100,12,1.2,0.08,0.1
12220,Ana,Lopez,50,,2023-08-31 21:02:50.142535640,Basico,,100,5,100,12,1.2,0.08,0.1
12221,Mateo,Torres,62,,2023-09-01 03:37:08.057014256,Basico,,100,5,100,12,1.2,0.08,0.1
12222,Mateo,Garcia,79,Bogotá,2023-09-01 10:11:25.971492880,Basico,,100,5,100,12,1.2,0.08,0.1
12223,Ana,Lopez,32,GDL,2023-09-01 16:45:43.885971496,Premium,,500,20,600,25,1.0,0.05,0.07
12224,Sofia,Gomez,24,MTY,2023-09-01 23:20:01.800450112,Premium,,500,20,600,25,1.0,0.05,0.07
12225,Carlos,Ramirez,32,GDL,2023-09-02 05:54:19.714928736,Basico,,100,5,100,12,1.2,0.08,0.1
12226,Luis,Ramirez,69,Bogotá,2023-09-02 12:28:37.629407352,Basico,,100,5,100,12,1.2,0.08,0.1
12227,Mateo,Ramirez,59,Medellín,2023-09-02 19:02:55.543885976,Basico,,100,5,100,12,1.2,0.08,0.1
12228,Mariana,Garcia,63,Bogotá,2023-09-03 01:37:13.458364592,Premium,,500,20,600,25,1.0,0.05,0.07
12229,Mariana,Lopez,55,Bogotá,2023-09-03 08:11:31.372843216,Basico,,100,5,100,12,1.2,0.08,0.1
12230,Carlos,Garcia,63,GDL,2023-09-03 14:45:49.287321832,Basico,,100,5,100,12,1.2,0.08,0.1
12231,Mariana,Torres,73,Bogotá,2023-09-03 21:20:07.201800456,Premium,,500,20,600,25,1.0,0.05,0.07
12232,Sofia,Gomez,74,MTY,2023-09-04 03:54:25.116279072,Basico,,100,5,100,12,1.2,0.08,0.1
12233,Mariana,Gomez,71,Bogotá,2023-09-04 10:28:43.030757696,Basico,,100,5,100,12,1.2,0.08,0.1
12234,Luis,Ramirez,61,Medellín,2023-09-04 17:03:00.945236312,Basico,,100,5,100,12,1.2,0.08,0.1
12235,Luis,Ramirez,28,Medellín,2026-05-10 00:00:00.000000000,Basico,,100,5,100,12,1.2,0.08,0.1
12236,Mateo,Ramirez,46,Bogotá,2023-09-05 06:11:36.774193552,Basico,"1,72066E+18",100,5,100,12,1.2,0.08,0.1
12237,Ana,Lopez,48,Bogotá,2023-09-05 12:45:54.688672168,Basico,,100,5,100,12,1.2,0.08,0.1
12238,Sofia,Torres,79,GDL,2023-09-05 19:20:12.603150792,Basico,,100,5,100,12,1.2,0.08,0.1
12239,Mateo,Torres,42,CDMX,2023-09-06 01:54:30.517629408,Basico,,100,5,100,12,1.2,0.08,0.1
12240,Sofia,Torres,69,Medellín,2023-09-06 08:28:48.432108032,Premium,,500,20,600,25,1.0,0.05,0.07
12241,Ana,Torres,71,GDL,2023-09-06 15:03:06.346586648,Basico,,100,5,100,12,1.2,0.08,0.1
12242,Mariana,Ramirez,41,Medellín,2023-09-06 21:37:24.261065272,Premium,,500,20,600,25,1.0,0.05,0.07
12243,Mariana,Gomez,74,Medellín,2023-09-07 04:11:42.175543888,Basico,,100,5,100,12,1.2,0.08,0.1
12244,Ana,Ramirez,36,,2023-09-07 10:46:00.090022512,Basico,,100,5,100,12,1.2,0.08,0.1
12245,Mateo,Torres,19,,2023-09-07 17:20:18.004501128,Basico,,100,5,100,12,1.2,0.08,0.1
12246,Ana,Ramirez,39,CDMX,2023-09-07 23:54:35.918979744,Basico,"1,73172E+18",100,5,100,12,1.2,0.08,0.1
12247,Carlos,Torres,37,,2023-09-08 06:28:53.833458368,Basico,,100,5,100,12,1.2,0.08,0.1
12248,Luis,Garcia,50,Medellín,2023-09-08 13:03:11.747936984,Basico,,100,5,100,12,1.2,0.08,0.1
12249,Mateo,Gomez,25,Medellín,2023-09-08 19:37:29.662415608,Basico,"1,72411E+18",100,5,100,12,1.2,0.08,0.1
12250,Sofia,Garcia,42,CDMX,2023-09-09 02:11:47.576894224,Basico,,100,5,100,12,1.2,0.08,0.1
12251,Carlos,Lopez,63,?,2023-09-09 08:46:05.491372848,Premium,,500,20,600,25,1.0,0.05,0.07
12252,Mateo,Ramirez,26,CDMX,2023-09-09 15:20:23.405851464,Basico,,100,5,100,12,1.2,0.08,0.1
12253,Ana,Lopez,51,Cali,2023-09-09 21:54:41.320330088,Basico,,100,5,100,12,1.2,0.08,0.1
12254,Ana,Ramirez,74,CDMX,2023-09-10 04:28:59.234808704,Basico,,100,5,100,12,1.2,0.08,0.1
12255,Ana,Garcia,40,Medellín,2023-09-10 11:03:17.149287328,Basico,,100,5,100,12,1.2,0.08,0.1
12256,Ana,Torres,22,Bogotá,2023-09-10 17:37:35.063765944,Premium,,500,20,600,25,1.0,0.05,0.07
12257,Sofia,Torres,72,GDL,2023-09-11 00:11:52.978244568,Basico,,100,5,100,12,1.2,0.08,0.1
12258,Carlos,Ramirez,78,CDMX,2023-09-11 06:46:10.892723184,Basico,,100,5,100,12,1.2,0.08,0.1
12259,Mariana,Torres,42,Bogotá,2023-09-11 13:20:28.807201800,Basico,,100,5,100,12,1.2,0.08,0.1
12260,Luis,Garcia,25,CDMX,2023-09-11 19:54:46.721680424,Premium,,500,20,600,25,1.0,0.05,0.07
12261,Sofia,Torres,33,Bogotá,2023-09-12 02:29:04.636159040,Basico,,100,5,100,12,1.2,0.08,0.1
12262,Sofia,Garcia,71,Medellín,2023-09-12 09:03:22.550637664,Basico,"1,73318E+18",100,5,100,12,1.2,0.08,0.1
12263,Mariana,Lopez,65,Cali,2023-09-12 15:37:40.465116280,Basico,"1,73388E+18",100,5,100,12,1.2,0.08,0.1
12264,Mariana,Garcia,62,Medellín,2023-09-12 22:11:58.379594904,Basico,,100,5,100,12,1.2,0.08,0.1
12265,Luis,Gomez,69,CDMX,2023-09-13 04:46:16.294073520,Basico,,100,5,100,12,1.2,0.08,0.1
12266,Luis,Gomez,78,MTY,2023-09-13 11:20:34.208552144,Premium,"1,73508E+18",500,20,600,25,1.0,0.05,0.07
12267,Mariana,Gomez,32,GDL,2023-09-13 17:54:52.123030760,Premium,,500,20,600,25,1.0,0.05,0.07
12268,Ana,Ramirez,18,,2023-09-14 00:29:10.037509384,Basico,"1,73465E+18",100,5,100,12,1.2,0.08,0.1
12269,Sofia,Ramirez,39,?,2023-09-14 07:03:27.951988000,Basico,,100,5,100,12,1.2,0.08,0.1
12270,Mateo,Ramirez,20,MTY,2023-09-14 13:37:45.866466616,Basico,,100,5,100,12,1.2,0.08,0.1
12271,Luis,Garcia,55,CDMX,2023-09-14 20:12:03.780945240,Basico,,100,5,100,12,1.2,0.08,0.1
12272,Luis,Ramirez,71,,2023-09-15 02:46:21.695423856,Basico,,100,5,100,12,1.2,0.08,0.1
12273,Mariana,Lopez,31,,2023-09-15 09:20:39.609902480,Basico,,100,5,100,12,1.2,0.08,0.1
12274,Carlos,Gomez,53,?,2023-09-15 15:54:57.524381096,Premium,,500,20,600,25,1.0,0.05,0.07
12275,Mateo,Garcia,35,Cali,2023-09-15 22:29:15.438859720,Basico,,100,5,100,12,1.2,0.08,0.1
12276,Mateo,Gomez,64,Bogotá,2023-09-16 05:03:33.353338336,Premium,"1,73448E+18",500,20,600,25,1.0,0.05,0.07
12277,Luis,Ramirez,58,CDMX,2023-09-16 11:37:51.267816960,Basico,,100,5,100,12,1.2,0.08,0.1
12278,Ana,Garcia,35,Bogotá,2023-09-16 18:12:09.182295576,Basico,,100,5,100,12,1.2,0.08,0.1
12279,Carlos,Torres,20,Bogotá,2023-09-17 00:46:27.096774200,Basico,,100,5,100,12,1.2,0.08,0.1
12280,Mateo,Lopez,27,Bogotá,2023-09-17 07:20:45.011252816,Premium,,500,20,600,25,1.0,0.05,0.07
12281,Luis,Ramirez,66,Bogotá,2023-09-17 13:55:02.925731432,Basico,,100,5,100,12,1.2,0.08,0.1
12282,Mateo,Ramirez,56,GDL,2023-09-17 20:29:20.840210056,Premium,"1,72463E+18",500,20,600,25,1.0,0.05,0.07
12283,Carlos,Lopez,64,MTY,2023-09-18 03:03:38.754688672,Premium,"1,73465E+18",500,20,600,25,1.0,0.05,0.07
12284,Carlos,Lopez,18,Bogotá,2023-09-18 09:37:56.669167296,Premium,,500,20,600,25,1.0,0.05,0.07
12285,Sofia,Torres,44,CDMX,2023-09-18 16:12:14.583645912,Premium,,500,20,600,25,1.0,0.05,0.07
12286,Mariana,Ramirez,74,Bogotá,2023-09-18 22:46:32.498124536,Premium,,500,20,600,25,1.0,0.05,0.07
12287,Mariana,Ramirez,44,Cali,2023-09-19 05:20:50.412603152,Premium,,500,20,600,25,1.0,0.05,0.07
12288,Luis,Gomez,28,Cali,2023-09-19 11:55:08.327081776,Basico,,100,5,100,12,1.2,0.08,0.1
